"lb" "ub" "rho"
2221401 2221500 101
2222201 2222300 0
2223801 2223900 43.869
2224601 2224700 43.869
2226301 2226400 54.071
2229001 2229100 33.667
2229501 2229600 2.04
2229701 2229800 0
2232001 2232100 2.04
2232601 2232700 42.848
2240101 2240200 0
2240701 2240800 0
2240901 2241000 0
2241601 2241700 2.04
2241701 2241800 0
2242401 2242500 49.99
2242601 2242700 51.01
2242701 2242800 101
2242801 2242900 40.808
2243201 2243300 0
2244501 2244600 49.99
2244901 2245000 3.061
2246101 2246200 32.646
2246601 2246700 1.02
2247401 2247500 31.626
2249001 2249100 97.939
2249101 2249200 58.152
2249401 2249500 48.97
2249701 2249800 8.162
2249801 2249900 97.939
2250001 2250100 77.535
2250601 2250700 67.333
2252101 2252200 1.02
2252401 2252500 3.061
2255301 2255400 45.909
2257201 2257300 52.03
2257401 2257500 28.566
2257901 2258000 0
2259401 2259500 35.707
2259501 2259600 49.99
2259701 2259800 17.343
2262401 2262500 99.98
2265101 2265200 0
2265701 2265800 29.586
2266101 2266200 67.333
2268401 2268500 69.374
2273201 2273300 66.313
2275201 2275300 101
2275301 2275400 31.626
2275601 2275700 0
2276701 2276800 27.545
2276801 2276900 101
2277301 2277400 62.232
2277501 2277600 45.909
2277701 2277800 97.939
2278401 2278500 64.273
2278501 2278600 16.323
2279001 2279100 51.01
2279401 2279500 39.788
2279701 2279800 44.889
2280801 2280900 72.434
2281601 2281700 101
2284501 2284600 101
2285901 2286000 101
2286501 2286600 40.808
2286801 2286900 0
2287401 2287500 18.364
2287801 2287900 36.727
2289201 2289300 96.919
2289401 2289500 33.667
2290701 2290800 3.061
2291101 2291200 0
2294401 2294500 17.343
2296801 2296900 61.212
2299701 2299800 3.061
2300001 2300100 64.273
2301801 2301900 101
2302501 2302600 98.96
2305601 2305700 63.253
2307401 2307500 2.04
2308001 2308100 42.848
2308601 2308700 56.111
2309001 2309100 98.96
2309101 2309200 3.061
2309201 2309300 0
2311801 2311900 0
2312601 2312700 99.98
2315301 2315400 101
2315601 2315700 51.01
2315701 2315800 2.04
2316201 2316300 22.444
2320101 2320200 4.081
2321001 2321100 22.444
2321101 2321200 15.303
2323001 2323100 16.323
2325101 2325200 0
2325801 2325900 7.141
2325901 2326000 0
2326301 2326400 101
2328001 2328100 2.04
2331301 2331400 94.879
2334201 2334300 2.04
2336801 2336900 72.434
2338001 2338100 2.04
2338101 2338200 2.04
2338801 2338900 4.081
2339101 2339200 13.263
2339301 2339400 51.01
2339401 2339500 45.909
2339701 2339800 40.808
2340401 2340500 42.848
2340801 2340900 19.384
2344901 2345000 0
2345301 2345400 101
2345701 2345800 101
2346201 2346300 87.737
2346301 2346400 75.495
2346401 2346500 101
2347201 2347300 4.081
2348201 2348300 101
2349001 2349100 2.04
2349101 2349200 59.172
2349201 2349300 101
2350801 2350900 64.273
2352901 2353000 62.232
2355501 2355600 57.131
2355701 2355800 70.394
2356901 2357000 51.01
2360001 2360100 1.02
2360401 2360500 0
2360701 2360800 2.04
2361401 2361500 36.727
2361501 2361600 16.323
2362501 2362600 0
2362601 2362700 1.02
2363401 2363500 40.808
2363501 2363600 12.242
2364401 2364500 79.576
2364601 2364700 63.253
2364801 2364900 101
2365301 2365400 61.212
2365701 2365800 52.03
2367601 2367700 42.848
2370901 2371000 9.182
2371901 2372000 101
2372401 2372500 101
2375501 2375600 75.495
2376101 2376200 35.707
2377801 2377900 91.818
2378101 2378200 39.788
2384201 2384300 34.687
2384501 2384600 0
2384601 2384700 101
2384901 2385000 99.98
2385501 2385600 15.303
2386901 2387000 1.02
2388501 2388600 39.788
2388701 2388800 43.869
2388901 2389000 2.04
2389001 2389100 98.96
2389801 2389900 54.071
2390001 2390100 25.505
2391801 2391900 30.606
2392801 2392900 2.04
2393101 2393200 0
2394701 2394800 35.707
2395501 2395600 0
2396001 2396100 7.141
2396701 2396800 60.192
2396901 2397000 90.798
2397301 2397400 38.768
2397701 2397800 43.869
2397901 2398000 0
2398001 2398100 101
2398301 2398400 66.313
2398501 2398600 94.879
2401401 2401500 2.04
2402901 2403000 42.848
2403101 2403200 101
2403401 2403500 0
2404001 2404100 101
2404601 2404700 99.98
2405001 2405100 57.131
2405301 2405400 101
2405401 2405500 51.01
2405601 2405700 101
2406001 2406100 101
2406201 2406300 29.586
2406401 2406500 101
2409601 2409700 78.556
2410101 2410200 42.848
2411001 2411100 0
2412001 2412100 0
2412201 2412300 97.939
2412501 2412600 28.566
2414001 2414100 51.01
2414201 2414300 101
2414601 2414700 36.727
2415701 2415800 0
2416301 2416400 51.01
2416401 2416500 4.081
2416501 2416600 26.525
2419101 2419200 86.717
2421501 2421600 1.02
2422801 2422900 51.01
2423001 2423100 21.424
2423201 2423300 63.253
2423301 2423400 21.424
2423601 2423700 27.545
2425301 2425400 43.869
2429301 2429400 0
2430101 2430200 36.727
2430301 2430400 53.051
2431801 2431900 0
2433301 2433400 1.02
2434801 2434900 87.737
2435901 2436000 101
2436301 2436400 0
2436401 2436500 2.04
2436701 2436800 20.404
2437801 2437900 42.848
2438001 2438100 53.051
2438101 2438200 101
2438901 2439000 56.111
2439201 2439300 0
2440901 2441000 78.556
2443301 2443400 48.97
2443601 2443700 0
2444901 2445000 27.545
2446001 2446100 5.101
2447901 2448000 59.172
2449601 2449700 2.04
2449701 2449800 44.889
2450601 2450700 2.04
2451901 2452000 101
2452401 2452500 44.889
2455601 2455700 44.889
2457001 2457100 37.747
2458401 2458500 7.141
2458501 2458600 101
2460101 2460200 41.828
2462001 2462100 53.051
2463201 2463300 101
2464101 2464200 0
2467401 2467500 47.949
2470501 2470600 2.04
2470601 2470700 63.253
2472101 2472200 0
2472401 2472500 101
2474101 2474200 2.04
2477601 2477700 67.333
2477701 2477800 93.859
2477801 2477900 10.202
2483101 2483200 78.556
2489101 2489200 101
2489601 2489700 42.848
2490801 2490900 22.444
2491101 2491200 3.061
2491601 2491700 101
2492401 2492500 49.99
2492601 2492700 41.828
2494201 2494300 18.364
2495801 2495900 33.667
2496301 2496400 32.646
2496401 2496500 101
2496901 2497000 24.485
2497201 2497300 26.525
2497301 2497400 57.131
2497701 2497800 0
2501201 2501300 0
2501601 2501700 51.01
2502101 2502200 101
2505601 2505700 39.788
2508001 2508100 15.303
2508301 2508400 12.242
2508401 2508500 13.263
2508701 2508800 0
2509401 2509500 88.758
2510301 2510400 5.101
2511201 2511300 0
2511901 2512000 0
2514201 2514300 55.091
2514601 2514700 62.232
2515301 2515400 78.556
2518101 2518200 0
2520401 2520500 10.202
2520501 2520600 4.081
2521101 2521200 44.889
2521301 2521400 1.02
2523101 2523200 67.333
2524001 2524100 43.869
2524301 2524400 99.98
2524701 2524800 0
2524901 2525000 18.364
2525101 2525200 85.697
2525301 2525400 95.899
2528001 2528100 2.04
2528701 2528800 9.182
2529101 2529200 29.586
2530101 2530200 4.081
2530901 2531000 20.404
2531401 2531500 16.323
2531701 2531800 25.505
2531901 2532000 12.242
2532001 2532100 2.04
2532401 2532500 0
2533801 2533900 101
2536701 2536800 30.606
2536901 2537000 1.02
2538601 2538700 0
2539001 2539100 1.02
2539601 2539700 47.949
2542201 2542300 47.949
2542901 2543000 29.586
2543101 2543200 26.525
2544501 2544600 2.04
2545701 2545800 40.808
2546201 2546300 67.333
2551201 2551300 0
2551901 2552000 61.212
2552901 2553000 0
2553001 2553100 56.111
2553801 2553900 3.061
2556001 2556100 18.364
2556201 2556300 42.848
2557301 2557400 2.04
2558101 2558200 11.222
2559501 2559600 99.98
2559601 2559700 21.424
2561001 2561100 2.04
2562801 2562900 36.727
2563401 2563500 37.747
2563701 2563800 63.253
2564501 2564600 4.081
2567301 2567400 41.828
2567901 2568000 66.313
2568201 2568300 25.505
2568301 2568400 59.172
2569001 2569100 0
2569101 2569200 0
2569401 2569500 25.505
2569501 2569600 26.525
2572501 2572600 61.212
2572801 2572900 101
2574901 2575000 51.01
2575201 2575300 64.273
2576101 2576200 0
2578601 2578700 44.889
2579001 2579100 98.96
2579801 2579900 0
2580101 2580200 11.222
2580401 2580500 29.586
2582201 2582300 31.626
2582701 2582800 27.545
2583201 2583300 83.657
2587401 2587500 44.889
2588001 2588100 0
2588101 2588200 54.071
2588501 2588600 49.99
2589601 2589700 65.293
2589801 2589900 17.343
2590501 2590600 57.131
2592101 2592200 101
2593201 2593300 64.273
2593701 2593800 98.96
2594201 2594300 0
2601601 2601700 101
2602601 2602700 85.697
2603201 2603300 33.667
2603301 2603400 51.01
2603401 2603500 2.04
2604001 2604100 101
2605101 2605200 61.212
2605801 2605900 68.354
2607001 2607100 0
2607601 2607700 15.303
2610701 2610800 54.071
2611401 2611500 53.051
2611901 2612000 101
2612001 2612100 2.04
2612701 2612800 14.283
2613101 2613200 0
2613401 2613500 40.808
2614701 2614800 17.343
2615301 2615400 12.242
2616401 2616500 30.606
2618101 2618200 101
2619801 2619900 0
2620401 2620500 98.96
2621601 2621700 2.04
2622101 2622200 81.616
2622201 2622300 2.04
2622601 2622700 26.525
2627001 2627100 0
2627101 2627200 101
2627601 2627700 64.273
2628101 2628200 81.616
2631001 2631100 57.131
2632601 2632700 82.636
2638001 2638100 35.707
2638601 2638700 0
2640401 2640500 46.929
2640901 2641000 46.929
2641501 2641600 10.202
2641701 2641800 55.091
2643801 2643900 1.02
2644501 2644600 27.545
2644701 2644800 63.253
2644801 2644900 2.04
2645101 2645200 20.404
2645401 2645500 2.04
2650201 2650300 101
2650301 2650400 85.697
2650701 2650800 84.677
2651501 2651600 10.202
2652701 2652800 85.697
2653401 2653500 61.212
2654301 2654400 0
2654801 2654900 101
2654901 2655000 0
2655101 2655200 101
2655601 2655700 2.04
2656101 2656200 0
2656301 2656400 54.071
2656901 2657000 10.202
2657501 2657600 14.283
2660901 2661000 0
2662201 2662300 101
2663001 2663100 25.505
2663101 2663200 2.04
2663801 2663900 3.061
2664201 2664300 63.253
2665701 2665800 22.444
2666401 2666500 101
2667701 2667800 9.182
2668301 2668400 52.03
2669301 2669400 34.687
2670201 2670300 69.374
2670801 2670900 87.737
2672401 2672500 4.081
2673501 2673600 22.444
2676201 2676300 41.828
2676501 2676600 31.626
2676901 2677000 101
2677101 2677200 23.465
2677201 2677300 101
2677801 2677900 2.04
2678101 2678200 4.081
2678501 2678600 33.667
2678701 2678800 75.495
2679901 2680000 25.505
2680501 2680600 44.889
2681501 2681600 46.929
2682001 2682100 97.939
2682501 2682600 17.343
2686901 2687000 29.586
2687201 2687300 16.323
2689201 2689300 26.525
2690801 2690900 54.071
2691101 2691200 25.505
2691701 2691800 20.404
2692001 2692100 33.667
2692201 2692300 2.04
2693401 2693500 1.02
2694001 2694100 10.202
2695201 2695300 42.848
2695401 2695500 3.061
2695501 2695600 15.303
2696001 2696100 27.545
2696601 2696700 69.374
2698001 2698100 0
2700401 2700500 40.808
2704001 2704100 3.061
2705001 2705100 26.525
2705601 2705700 8.162
2705901 2706000 61.212
2706201 2706300 53.051
2709501 2709600 59.172
2709601 2709700 79.576
2710101 2710200 70.394
2716301 2716400 23.465
2718101 2718200 2.04
2721101 2721200 2.04
2721501 2721600 45.909
2722401 2722500 2.04
2723701 2723800 68.354
2724501 2724600 28.566
2725601 2725700 14.283
2725701 2725800 36.727
2726001 2726100 9.182
2726301 2726400 17.343
2727001 2727100 67.333
2728301 2728400 2.04
2729101 2729200 101
2731301 2731400 69.374
2731501 2731600 51.01
2733801 2733900 31.626
2734901 2735000 93.859
2736901 2737000 84.677
2737401 2737500 101
2738401 2738500 48.97
2738901 2739000 20.404
2740401 2740500 0
2743801 2743900 3.061
2743901 2744000 22.444
2745201 2745300 13.263
2745301 2745400 43.869
2746501 2746600 36.727
2746901 2747000 32.646
2748101 2748200 1.02
2748301 2748400 24.485
2752001 2752100 11.222
2754101 2754200 16.323
2754501 2754600 53.051
2756501 2756600 0
2757901 2758000 0
2758301 2758400 82.636
2758401 2758500 0
2759101 2759200 84.677
2759201 2759300 34.687
2760001 2760100 0
2761101 2761200 17.343
2761501 2761600 15.303
2761701 2761800 1.02
2762201 2762300 31.626
2764001 2764100 41.828
2764201 2764300 5.101
2764601 2764700 28.566
2765501 2765600 40.808
2766301 2766400 31.626
2766401 2766500 37.747
2767701 2767800 3.061
2769301 2769400 27.545
2769501 2769600 17.343
2769601 2769700 3.061
2770001 2770100 2.04
2770301 2770400 29.586
2770901 2771000 86.717
2771601 2771700 52.03
2771801 2771900 86.717
2774201 2774300 46.929
2774901 2775000 0
2775101 2775200 43.869
2777401 2777500 1.02
2779201 2779300 33.667
2779601 2779700 90.798
2779701 2779800 33.667
2780201 2780300 34.687
2783101 2783200 0
2786701 2786800 28.566
2788401 2788500 71.414
2791401 2791500 3.061
2792001 2792100 64.273
2792101 2792200 97.939
2792301 2792400 0
2793301 2793400 31.626
2793401 2793500 32.646
2793601 2793700 57.131
2794301 2794400 55.091
2794901 2795000 68.354
2795701 2795800 91.818
2798001 2798100 53.051
2798701 2798800 0
2798901 2799000 0
2799501 2799600 101
2799801 2799900 38.768
2800601 2800700 41.828
2801301 2801400 101
2801801 2801900 0
2802901 2803000 101
2807001 2807100 0
2808501 2808600 1.02
2810201 2810300 85.697
2810601 2810700 0
2811701 2811800 15.303
2813101 2813200 32.646
2816901 2817000 92.838
2819301 2819400 72.434
2819401 2819500 61.212
2821301 2821400 57.131
2824001 2824100 34.687
2824401 2824500 43.869
2826901 2827000 64.273
2828401 2828500 0
2831001 2831100 2.04
2831501 2831600 38.768
2831801 2831900 28.566
2832101 2832200 23.465
2832601 2832700 29.586
2833001 2833100 18.364
2834401 2834500 16.323
2835001 2835100 45.909
2835201 2835300 39.788
2835501 2835600 4.081
2835601 2835700 33.667
2836301 2836400 0
2836501 2836600 6.121
2836901 2837000 0
2837701 2837800 34.687
2839301 2839400 0
2841401 2841500 19.384
2842601 2842700 36.727
2844001 2844100 3.061
2844501 2844600 0
2845401 2845500 0
2846001 2846100 38.768
2846901 2847000 23.465
2847601 2847700 78.556
2848301 2848400 22.444
2849301 2849400 97.939
2849901 2850000 30.606
2850301 2850400 55.091
2850601 2850700 101
2851301 2851400 27.545
2852301 2852400 3.061
2852501 2852600 0
2852701 2852800 101
2853601 2853700 32.646
2860301 2860400 54.071
2860401 2860500 9.182
2860601 2860700 59.172
2863201 2863300 56.111
2863501 2863600 0
2865401 2865500 0
2871201 2871300 42.848
2871701 2871800 0
2872301 2872400 101
2872701 2872800 66.313
2873001 2873100 8.162
2873201 2873300 0
2873501 2873600 0
2874401 2874500 48.97
2874501 2874600 1.02
2874901 2875000 101
2875401 2875500 28.566
2877801 2877900 58.152
2877901 2878000 26.525
2879401 2879500 86.717
2879901 2880000 0
2880001 2880100 56.111
2881301 2881400 0
2881701 2881800 0
2882201 2882300 29.586
2887201 2887300 0
2887701 2887800 0
2887901 2888000 37.747
2889401 2889500 0
2892601 2892700 51.01
2892701 2892800 101
2895901 2896000 62.232
2896701 2896800 3.061
2910801 2910900 101
2911101 2911200 0
2911401 2911500 88.758
2913901 2914000 15.303
2918101 2918200 43.869
2923701 2923800 0
2924401 2924500 96.919
2924501 2924600 57.131
2925601 2925700 13.263
2926401 2926500 0
2928901 2929000 0
2937301 2937400 35.707
2939101 2939200 34.687
2940001 2940100 14.283
2941501 2941600 2.04
2942401 2942500 2.04
2943301 2943400 56.111
2943601 2943700 1.02
2943701 2943800 0
2944001 2944100 0
2944601 2944700 0
2944701 2944800 1.02
2945101 2945200 43.869
2946801 2946900 0
2947301 2947400 0
2947501 2947600 101
2948001 2948100 101
2948301 2948400 4.081
2952101 2952200 101
2954501 2954600 30.606
2955301 2955400 2.04
2958901 2959000 22.444
2960201 2960300 101
2960301 2960400 2.04
2961601 2961700 0
2962601 2962700 1.02
2963201 2963300 26.525
2963301 2963400 2.04
2966201 2966300 64.273
2966601 2966700 46.929
2969501 2969600 33.667
2971301 2971400 56.111
2971401 2971500 72.434
2972401 2972500 98.96
2975201 2975300 0
2976201 2976300 2.04
2977101 2977200 15.303
2977301 2977400 7.141
2978101 2978200 17.343
2978601 2978700 0
2987601 2987700 3.061
2991801 2991900 53.051
2991901 2992000 3.061
2995701 2995800 1.02
2998401 2998500 20.404
2998501 2998600 53.051
2998701 2998800 8.162
3000001 3000100 23.465
3002101 3002200 0
3002501 3002600 5.101
3010301 3010400 33.667
3010601 3010700 38.768
3011901 3012000 0
3014701 3014800 40.808
3014801 3014900 3.061
3016201 3016300 62.232
3022301 3022400 101
3022901 3023000 1.02
3024301 3024400 48.97
3024501 3024600 0
3025801 3025900 0
3026301 3026400 0
3027001 3027100 44.889
3027801 3027900 0
3029101 3029200 59.172
3030901 3031000 0
3031001 3031100 7.141
3031701 3031800 67.333
3031901 3032000 44.889
3032001 3032100 51.01
3033301 3033400 0
3033401 3033500 33.667
3036501 3036600 51.01
3036701 3036800 98.96
3041801 3041900 6.121
3041901 3042000 17.343
3042101 3042200 47.949
3042901 3043000 0
3043001 3043100 11.222
3043301 3043400 39.788
3044201 3044300 84.677
3062501 3062600 27.545
3063701 3063800 71.414
3068301 3068400 0
3069001 3069100 10.202
3069101 3069200 94.879
3069201 3069300 8.162
3072401 3072500 42.848
3073701 3073800 13.263
3074201 3074300 1.02
3074401 3074500 0
3077801 3077900 0
3078001 3078100 14.283
3079501 3079600 59.172
3080601 3080700 29.586
3081101 3081200 0
3081901 3082000 3.061
3082101 3082200 52.03
3090301 3090400 0
3091501 3091600 33.667
3091801 3091900 41.828
3098701 3098800 42.848
3099101 3099200 17.343
3099201 3099300 10.202
3099301 3099400 26.525
3101401 3101500 3.061
3101501 3101600 48.97
3101901 3102000 52.03
3102601 3102700 35.707
3106501 3106600 1.02
3107201 3107300 48.97
3107301 3107400 0
3107501 3107600 101
3108901 3109000 101
3111801 3111900 35.707
3112001 3112100 45.909
3112301 3112400 41.828
3112401 3112500 47.949
3114501 3114600 80.596
3114601 3114700 41.828
3114801 3114900 1.02
3114901 3115000 79.576
3115001 3115100 39.788
3115501 3115600 0
3117801 3117900 54.071
3118501 3118600 101
3118701 3118800 66.313
3119201 3119300 17.343
3121001 3121100 64.273
3121901 3122000 58.152
3124101 3124200 18.364
3125801 3125900 18.364
3126001 3126100 19.384
3126101 3126200 1.02
3128801 3128900 67.333
3129301 3129400 77.535
3131001 3131100 67.333
3135801 3135900 59.172
3136201 3136300 101
3139401 3139500 2.04
3140001 3140100 52.03
3140301 3140400 8.162
3141501 3141600 24.485
3142001 3142100 18.364
3142401 3142500 40.808
3142601 3142700 59.172
3142701 3142800 27.545
3142901 3143000 101
3143501 3143600 80.596
3144401 3144500 89.778
3145501 3145600 70.394
3146101 3146200 76.515
3146801 3146900 21.424
3146901 3147000 101
3147301 3147400 39.788
3147401 3147500 53.051
3147801 3147900 1.02
3149701 3149800 69.374
3150301 3150400 43.869
3154501 3154600 56.111
3155701 3155800 2.04
3156601 3156700 53.051
3160901 3161000 62.232
3161501 3161600 78.556
3162801 3162900 38.768
3163501 3163600 81.616
3163901 3164000 2.04
3164401 3164500 60.192
3164501 3164600 18.364
